Año Censal,Entidad,Municipio,Edad mediana,Grado promedio de escolaridad de la población de 15 y más años,Hogares censales,Población de 5 años y más que asiste a la escuela,Población derechohabiente a servicios de salud,Población en hogares censales,Población en hogares familiares,Población en hogares no familiares,Población total,Porcentaje de población de 15 a 29 años,Porcentaje de población de 60 y más años,Promedio de ocupantes en viviendas particulares habitadas,Tamaño promedio de los hogares censales,Total de viviendas particulares habitadas,Viviendas particulares habitadas,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,Viviendas particulares habitadas que disponen de computadora,Viviendas particulares habitadas que disponen de drenaje,Viviendas particulares habitadas que disponen de energía eléctrica,Viviendas particulares habitadas que disponen de excusado o sanitario,Viviendas particulares habitadas que disponen de lavadora,UE Unidades económicas,H010A Personal remunerado total,J000A Total de remuneraciones (millones de pesos),K000A Total de gastos por consumo de bienes y servicios (millones de pesos),M000A Total de ingresos por suministro de bienes y servicios (millones de pesos),A111A Producción bruta total (millones de pesos),A121A Consumo intermedio (millones de pesos),A131A Valor agregado censal bruto (millones de pesos),A211A Inversión total (millones de pesos),A800A Total de ingresos (millones de pesos),A700A Total de gastos (millones de pesos),UE Sector 62 Servicios de salud y de asistencia social,UE Subsector 621 Servicios médicos de consulta externa y servicios relacionados,UE Subsector 622 Hospitales,UE Subsector 623 Residencias de asistencia social y para el cuidado de la salud,total_area,Prod_Bruta_Per_Capita,%_Pob_Derechohabiente,Densidad_Poblacional,Economic_Units_Per_Capita,Health_Units_Per_Capita,xgb_prediction,num_farms_real,Difference
2024,jalisco,atoyac,32.2,7.945522134814127,2651.0,2000.0,6950.0,8850.8,8431.2,421.6,8854.2,21.84348486592246,17.969050523650537,3.328453934361412,3.324852071005916,2648.2,2649.6,2701.0,625.0,2572.6,2633.6,2631.0,2306.8,188.2,153.4,8.6448,118.1832,171.71740000000003,62.0484,8.863199999999999,53.1852,1.1344,171.7162,118.681,4.6,3.6,0.0,1.0,448318931.2982538,7007.792911838448,78.49382214090488,0.0197497794134184,0.021255449391249348,0.0005195274558966365,5.2980766,6.0,-0.7019233703613281
2024,jalisco,autlan de navarro,31.6,10.174459057071962,20433.4,17395.0,57143.8,67370.0,63641.4,3700.8,67879.8,22.868696630252263,14.60765843361424,3.255445886528586,3.2543978397839743,20413.4,20401.2,20405.4,9270.4,20342.0,20346.8,20247.8,17102.4,1283.4,2116.8,160.14159999999998,2897.7984,4214.329600000001,1609.0614,291.0164,1318.0449999999998,32.9678,4333.816000000001,2975.5984,153.6,129.2,0.5999999999999996,14.0,700514145.3253753,23704.568958659274,84.18380725930248,0.0968999704759297,0.018906950226724298,0.002262823402543908,32.44652,38.0,-5.553478240966797
2024,jalisco,ayutla,31.6,8.66023030821918,3657.8,3067.0,9862.0,12947.0,12454.0,498.2000000000001,12966.4,20.833043478260866,17.604347826086936,3.527959299039008,3.52770839220119,3657.0,3631.2,3727.8,1166.4,3651.0,3645.2,3640.4,3127.0,286.4,303.6,17.5402,267.4128,424.3938,173.776,19.593200000000003,154.1828,8.050400000000002,424.3158,267.0812,35.6,31.6,0.0,1.0,876988077.7952746,13402.02369200395,76.05811944718658,0.0147851496825329,0.022087857847976306,0.002745557749259625,11.136282,10.0,1.136281967163086
2024,jalisco,bolanos,20.8,7.756329545454548,1687.8,2304.2,6277.8,6755.4,6583.2,173.8,7132.2,22.99046429078512,8.112719011784746,3.9748316831683153,3.972069264069268,1687.4,1669.6,1491.1999999999998,291.0,1190.4,1472.8000000000002,1193.1999999999998,716.0,55.8,27.6,2.5396,168.28480000000002,186.924,28.089600000000004,9.6194,18.4702,1.241,186.908,169.64100000000002,-0.4000000000000003,-0.4000000000000003,0.0,0.0,857787960.0799994,3938.4201228232528,88.0205266257256,0.0083146422331864,0.007823672919996635,-5.6083676845854054e-05,3.7688875,2.0,1.7688875198364258
2024,jalisco,cabo corrientes,30.6,8.18325850166198,3410.0,2724.2,9448.6,11308.0,10688.2,623.8,11304.4,20.330676416819003,16.40789762340036,3.279185068016456,3.2773249528598365,3408.8,3410.0,3378.2,589.2,3348.2,3319.8,3330.4,2443.2,232.8,190.0,15.931399999999998,383.9004,476.571,142.45380000000003,49.4128,93.041,2.212600000000001,484.7176,394.9086,7.4,7.4,0.0,0.0,1531350051.2829688,12601.624146350096,83.58338346130711,0.0073819829702092,0.02059375110576413,0.000654612363327554,5.379762,5.0,0.3797621726989746
2024,jalisco,casimiro castillo,33.0,8.44078768082128,6427.4,4372.0,18466.8,20145.6,18991.0,1172.6,20177.2,19.49172061328794,17.0721635434412,3.118778027626082,3.1156864882192656,6426.6,6258.0,6407.2,1629.8,6357.8,6380.6,6364.6,5399.4,462.4,606.4,32.933600000000006,685.9380000000001,828.542,185.8514,43.906000000000006,141.9454,22.9822,829.5688,691.2174,30.6,28.8,0.0,0.0,519450654.6369244,9210.960886545208,91.5231052871558,0.0388433430969551,0.022916955771861307,0.001516563249608469,15.335573,18.0,-2.664426803588867
2024,jalisco,canadas de obregon,34.2,7.2467408993576035,1469.2,869.0,3869.0,4486.0,4196.8,289.2,4482.4,19.33848678213306,20.134184138559696,3.037025125628134,3.0325730659025805,1468.0,1463.6,1456.4,425.2,1469.2,1448.4,1466.0,1338.4,82.2,16.6,1.2988,206.5888,260.57840000000004,229.8058,26.9488,202.85700000000008,13.414799999999998,260.5148,206.954,-1.4000000000000004,-0.2000000000000001,0.0,0.0,269341958.63322943,51268.47224701053,86.31536676780297,0.0166420413022384,0.01833839014813493,-0.0003123326789220062,3.7500818,4.0,-0.24991822242736816
2024,jalisco,chapala,34.0,10.49455205532078,17870.2,12274.4,33421.2,57536.8,53559.6,3987.0,57738.8,20.7550776591696,22.69913260960182,3.161870591842998,3.160140767488824,17807.4,17444.6,17847.8,9751.4,17748.6,17793.0,17813.2,15287.4,1069.0,1339.6,107.8448,3360.791,4728.1016,1687.8177999999998,295.6424,1392.1754,56.41420000000001,4796.7694,3470.2198000000003,135.8,124.6,-0.2000000000000001,10.8,625204932.4607579,29231.95147803556,57.88343367025293,0.0923517985898553,0.018514413184894732,0.002351971291401969,32.766926,46.0,-13.233074188232422
2024,jalisco,chiquilistlan,26.2,8.484227530164988,1518.8,1384.8,5163.0,6050.6,5899.0,151.6,6050.6,24.7802440247368,12.95051980611734,3.9711038251366166,3.969858310626698,1518.8,1516.0,1511.6,271.6,1501.0,1519.4,1492.4,1144.6,111.2,112.6,5.762,152.81020000000004,184.4784,40.6662,10.0628,30.6034,0.2605999999999998,184.4778,154.34539999999998,4.2,4.2,0.0,0.0,295215214.7147642,6721.019403034409,85.33038045813637,0.0204955561177497,0.018378342643704755,0.0006941460351039566,3.9039156,5.0,-1.0960843563079834
2024,jalisco,cihuatlan,29.6,8.790152988325493,12063.6,9716.2,30746.2,40689.0,38640.0,2059.0,40586.6,22.85922917860432,13.72222227758538,3.359552825552821,3.3519444926279296,12025.2,11762.6,11965.8,3010.6,11840.8,11872.0,11885.8,8677.8,1085.4,1269.8,78.854,1490.311,2085.4966000000004,729.7167999999998,149.7194,579.9974,0.5162000000000013,2143.9006,1516.1736,113.6,89.4,4.4,1.0,498602343.02006686,17979.254236619963,75.75455938659557,0.081400740626617,0.026742816594639614,0.002798953349134936,22.713337,25.0,-2.286663055419922
2024,jalisco,cocula,32.2,9.055835337650322,8659.0,7459.6,23901.2,30452.4,29217.0,1245.8000000000002,30504.2,21.01345132743358,16.963979909112602,3.498256663376112,3.496704956339932,8658.2,8537.2,8704.0,2906.6000000000004,8580.8,8610.8,8580.2,7381.200000000001,584.4,727.0,58.7718,1302.6364,1629.0063999999998,452.18,97.1592,355.0208,119.536,1679.413,1315.9552,50.6,51.6,-1.2000000000000002,1.0,328630846.68509114,14823.532497164322,78.3538004602645,0.0928220838296123,0.01915801758446378,0.0016587879701811554,13.523734,15.0,-1.4762659072875977
2024,jalisco,colotlan,29.2,10.346008567348886,6136.6,5723.4,14586.6,20188.6,18881.4,1309.6,20328.2,26.86737366041958,14.42074864137332,3.2511283665617303,3.24935221115189,6127.0,6084.8,6127.2,3228.2,6104.8,6109.4,6110.8,5152.4,520.4,592.2,30.3412,787.537,1085.7926000000002,313.5272,21.90859999999999,291.6186,26.6682,1085.8399999999997,794.8666000000001,42.4,34.2,0.0,3.2,641471351.3681209,15423.26423392135,71.75549237020493,0.0316899577146264,0.025599905549925715,0.0020857724737064764,14.603799,14.0,0.6037988662719727
2024,jalisco,concepcion de buenos aires,31.2,7.98069047619047,1938.6,1433.6,5293.0,6486.6,6146.2,337.0,6494.4,22.0422116903634,16.5263191153239,3.325353612167306,3.33026096372496,1938.6,1928.8,1933.0,546.2,1921.6,1927.4,1928.0,1710.8,175.0,113.8,7.964,151.9722,192.671,45.6474,4.8106,40.8368,-0.3764,192.6206,152.523,15.2,14.2,0.0,1.0,263754869.8263263,7028.7324464153735,81.5009854644001,0.0246228629040151,0.02694629219019463,0.002340477950234048,5.593137,8.0,-2.406863212585449
2024,jalisco,cuautitlan de garcia barragan,28.6,7.892863474353013,5250.2,4800.4,15789.6,18794.0,17967.0,837.4000000000001,18789.2,23.390054983940303,13.99276389569388,3.563706763872016,3.5520354767184057,5248.6,5199.8,5184.2,657.0,4458.4,5043.8,4547.2,2759.6000000000004,99.8,117.8,5.4832,124.18959999999998,158.0622,37.7616,4.841799999999999,32.9198,-0.9564,158.10840000000002,124.5658,10.6,6.2,0.0,0.0,1383012692.9690514,2009.7502820769375,84.03550976092649,0.0135857032227689,0.005311561961126604,0.0005641538756306814,4.5083203,9.0,-4.491679668426514
2024,jalisco,degollado,30.6,7.549568736361834,6204.0,4564.4,8723.0,21233.0,20415.4,822.4000000000001,21263.6,20.7258871195704,15.212584566098162,3.397620526671174,3.3974492753623164,6204.0,6194.2,6203.0,1813.0,6209.8,6185.8,6206.8,5558.6,408.0,304.4,19.0324,414.9408,620.6466,225.1732,35.8274,189.34580000000005,-17.442199999999996,620.601,411.2138,32.6,23.2,1.0,0.0,423310090.96443707,10589.608532891889,41.02315694426156,0.0502317342625937,0.019187719859290055,0.0015331364397373917,17.204042,19.0,-1.7959575653076172
2024,jalisco,el arenal,28.2,9.829679839249838,6301.0,6045.8,16196.8,22659.2,21894.2,766.5999999999999,22543.0,24.80344827586204,11.05580901856762,3.53371025731407,3.53123886639676,6261.799999999999,6217.0,6362.0,2303.0,6296.799999999999,6293.200000000001,6297.6,5257.6,318.0,559.6,30.149200000000004,752.4912,904.7536,186.929,33.1712,153.7578,4.2194,904.8984,755.5175999999999,25.2,27.8,0.0,-1.2000000000000002,110804056.43634568,8292.108415029055,71.84846737346405,0.2034492303352668,0.014106374484318857,0.001117863638379985,9.9898615,10.0,-0.010138511657714844
2024,jalisco,ejutla,39.0,8.152905071521456,679.0,339.4,1654.4,1920.8,1773.6,147.2,1940.6,15.28833922261478,26.810318021201414,2.812936170212764,2.815138088012146,679.0,677.6,674.8,191.0,670.0,674.8,673.0,583.6,27.4,38.8,1.557,15.9538,19.181,4.3276,1.3952,2.9323999999999995,-0.2619999999999999,19.181,15.9592,1.0,1.0,0.0,0.0,295578385.7118419,2230.0319488817886,85.25198392249821,0.0065654327034991,0.014119344532618778,0.0005153045449860868,3.1986802,3.0,0.19868016242980957
2024,jalisco,el grullo,31.2,9.65317474302496,7943.2,6574.0,20779.0,26797.0,25484.2,1304.1999999999998,26750.0,21.53883369997298,15.3784400447687,3.346711409395974,3.3461968356127683,7915.2,7885.8,8295.8,3335.4,7924.6,7915.6,7910.8,6662.8,571.0,1058.0,93.3814,1155.3586,1634.6337999999998,560.914,98.4856,462.42840000000007,-4.5456,1652.0753999999995,1168.5604,64.0,59.4,0.0,1.0,176126132.87763324,20968.747663551403,77.67850467289719,0.151879789574356,0.021345794392523366,0.0023925233644859815,15.194786,20.0,-4.805213928222656
2024,jalisco,el limon,38.2,8.863658038470668,1813.2,959.4,4828.2,5309.8,4954.4,357.0,5315.6,17.18479880774968,24.53260804769008,2.9282615986584664,2.926703910614526,1810.8,1807.6,1821.0,690.4000000000001,1807.4,1814.8,1802.8,1637.8,66.6,46.0,2.4852,129.0614,157.91,28.801,5.9408,22.8602,-6.262600000000001,157.91,131.5044,8.4,7.4,0.0,0.0,113457854.06761771,5418.203025058318,90.83076228459628,0.0468508773031442,0.0125291594551885,0.0015802543456994507,5.373764,3.0,2.3737640380859375
2024,jalisco,el salto,27.6,9.308882681832364,69975.20000000001,69119.20000000001,181699.6,253309.4,243508.2,9627.0,270702.4,27.745283099959657,7.469296612427687,3.495617964213776,3.494262522406742,69895.6,68310.6,70326.0,21942.800000000003,69716.79999999999,69784.79999999999,69802.6,51369.600000000006,3154.6,3927.8,274.4126,7343.853800000001,9010.8374,2429.4852,653.3082,1776.177,184.1034,9132.701,7397.491,113.8,87.4,-0.2000000000000001,11.8,91993490.22081624,8974.745698597426,67.12153272375862,2.942625606988282,0.011653387631583613,0.00042038785027395393,70.03381,91.0,-20.9661865234375
2024,jalisco,encarnacion de diaz,29.6,8.140020192459382,15143.0,12427.6,38251.6,53672.6,51964.2,1727.6,53696.2,22.60534776296692,13.58438960010554,3.51472,3.513664233576638,15137.4,14899.4,15168.2,5084.6,15095.2,15123.0,15135.4,14107.2,1115.8,1407.8,84.3262,1690.8829999999998,2146.8812000000003,589.6412,159.8358,429.8054,6.740799999999999,2148.6128000000003,1712.0458000000003,114.8,109.0,2.0,2.2,1241262816.982335,10981.060112261204,71.23707077968274,0.0432593317590404,0.020779868966519045,0.002137953896178873,28.253757,28.0,0.2537574768066406
2024,jalisco,guadalajara,35.0,11.35408943831286,409697.8,291838.6,980949.0,1345698.6,1255267.8,84989.20000000001,1341805.0,23.277324305755094,19.33377315748276,3.2682224538752336,3.266712650830652,406224.6,389852.8,408449.6,241017.2,407961.2,407478.8,407712.6,356286.0,34495.2,77344.8,6560.3496000000005,137657.353,183823.86880000003,64786.691800000015,18784.927,46001.7648,-300.1321999999999,185269.63240000003,140732.1558,4483.4,4046.6,102.0,83.8,149694788.5330538,48283.23921881348,73.10667347341827,8.963605300819934,0.025708057430103477,0.003341320087494084,958.11926,1072.0,-113.8807373046875
2024,jalisco,gomez farias,29.2,8.913508825012602,4224.6,4266.4,13205.0,17366.6,16931.2,437.0,17399.0,24.40664637857576,12.02658551430304,4.09933519979639,4.097095250190496,4212.2,4220.4,4252.4,1222.8000000000002,4224.8,4216.0,4230.2,3522.8,372.0,336.0,17.452600000000004,226.3364,368.0122,144.19920000000002,6.052199999999999,138.147,-1.3134000000000006,368.1266,225.72740000000005,5.0,4.4,0.0,0.0,351040223.1658081,8287.786654405427,75.89516638887292,0.0495641207240854,0.021380539111443185,0.0002873728375193977,7.989982,9.0,-1.0100178718566895
2024,jalisco,hostotipaquillo,29.2,7.8257893208582,2325.2,2038.2,6955.4,8394.4,8160.2,235.8,8111.200000000001,22.18662391204758,14.96007329363256,3.603956616052056,3.605300954032958,2324.4,2223.0,2311.8,379.2000000000001,2339.4,2317.8,2353.8,1844.6,106.2,82.8,4.525599999999999,56.6602,103.53440000000002,49.57240000000001,2.463000000000001,47.1094,0.9862,103.589,57.644,-1.5999999999999996,-0.4000000000000003,0.0,0.0,749550810.2541769,6111.598776999705,85.75056711707268,0.010821414491233,0.013093007199921096,-0.0001972581122398658,3.3716636,3.0,0.37166357040405273
2024,jalisco,huejuquilla el alto,28.2,8.225896236012204,2912.2,2581.6,8909.2,10493.6,10044.0,451.2000000000001,10508.6,21.1164852720918,16.08880678981532,3.566494960806272,3.5625269416573744,2910.6,2902.4,2786.6000000000004,804.0,2806.6000000000004,2852.4,2794.0,2154.8,335.4,248.8,13.425600000000005,392.2852,495.23759999999993,125.4474,31.977,93.4704,-3.8414,495.2256,392.2028,18.8,15.8,1.0,0.0,761398600.8422352,11937.593970652606,84.78008488285785,0.013801706475919,0.03191671583274651,0.0017890109053537104,6.9704857,10.0,-3.0295143127441406
2024,jalisco,ixtlahuacan de los membrillos,27.2,9.34588245279016,23397.0,20447.4,55579.2,78585.79999999999,75063.6,3524.4,78732.6,24.86602830827184,7.619267280699166,3.2549219368591977,3.254906987364889,23394.2,23184.2,23476.800000000003,6455.2,23396.0,23338.0,23401.800000000003,16613.6,461.2,715.8,45.309000000000005,712.6632000000001,856.3678,124.7006,10.370400000000004,114.33020000000002,-19.6576,854.8062,709.1912,51.0,42.4,0.0,3.2,199649895.4865629,1583.8496378882446,70.59235945466045,0.3943533243937959,0.005857802231858213,0.000647762172213289,12.162181,15.0,-2.8378190994262695
2024,jalisco,ixtlahuacan del rio,30.2,8.085043132414455,6148.8,5094.0,11970.6,21042.2,20205.6,842.5999999999999,21049.0,20.44060591253354,15.50811629611532,3.3878008356546,3.3849419937478262,6147.2,6062.0,6471.6,1658.0,6102.6,6099.4,6127.4,5253.0,389.8,546.2,33.1784,933.2694,1165.6108,257.28739999999993,33.2886,223.9988,-4.2184,1169.741,935.6176,30.2,30.4,0.0,-1.2000000000000002,824525344.0739859,12223.260012352128,56.8701601026177,0.0255286270474073,0.018518694474796902,0.001434747493942705,16.575008,16.0,0.5750083923339844
2024,jalisco,jalostotitlan,28.6,8.415392270861826,9469.4,7500.6,19929.6,32823.6,31440.4,1387.1999999999998,32970.0,24.50496358406268,13.299712344696742,3.426375616315558,3.42425752995185,9467.8,8913.6,9561.4,3307.6000000000004,9481.4,9456.2,9490.2,8674.0,683.4,783.2,50.08599999999999,1192.8802,1459.2176,360.965,85.5616,275.40340000000003,19.797,1461.2455999999995,1184.7368,89.8,84.6,2.0,1.0,516098695.38401175,10948.286320897789,60.44767970882619,0.0638831299030278,0.020727934485896268,0.0027236882013952075,20.574299,13.0,7.574298858642578
2024,jalisco,jesus maria,29.6,6.973383095499449,5735.8,3762.6,10577.8,19060.4,18208.8,854.0,19121.2,22.821430829206665,15.195861342324338,3.28256325023084,3.2825702159069983,5733.8,5474.0,5830.6,1572.4,5728.2,5723.4,5747.8,5163.8,326.4,537.8,27.9124,881.3244,1053.4496,204.375,41.4554,162.9196,-7.045400000000001,1053.4496,886.953,31.4,25.0,1.0,2.2,659623154.8392482,10688.398217685082,55.3197498064975,0.0289880666858334,0.017070058364537788,0.0016421563500198732,14.234063,8.0,6.234063148498535
2024,jalisco,jocotepec,27.2,8.726601548612578,11786.6,10983.4,31015.6,49030.8,47495.4,1516.4,49081.4,24.81664649038974,13.01242009132416,4.13475862068966,4.134877814958855,11733.4,11761.4,11930.4,3964.2,11712.8,11722.6,11698.4,9389.0,817.4,1002.0,65.61179999999999,1358.001,1852.4824,628.3664,136.09439999999998,492.272,22.7136,1870.422,1376.3512,58.2,57.2,-1.2000000000000002,5.4,321814850.92787045,12802.536194974064,63.19216648261866,0.1525144034170157,0.016653966675767195,0.0011857852465496095,25.934088,19.0,6.934087753295898
2024,jalisco,juanacatlan,25.4,9.435953237581709,10890.2,9890.2,27685.6,37907.8,36644.8,1249.1999999999998,37909.8,25.08719611021076,6.406158833063214,3.326290181650956,3.3269927594529376,10889.8,10233.6,11039.4,3161.0,10881.8,10866.8,10862.6,8478.0,166.6,133.8,7.972,89.33240000000002,154.74080000000004,84.08420000000001,16.7902,67.294,3.5256,154.8888,90.3116,5.0,4.199999999999999,0.0,1.0,136968207.97746143,2218.006953347156,73.03019272061579,0.2767780973394803,0.00439464201868646,0.00013189201736754083,7.9315863,5.0,2.931586265563965
2024,jalisco,juchitlan,30.8,8.41220590461772,1647.0,1358.2,4616.0,5532.2,5266.4,266.6,5541.6,18.33976147452108,18.89882182869532,3.350222222222216,3.351580786026198,1647.0,1644.2,1664.4,470.8,1629.0,1649.4,1635.4,1447.2,136.8,100.4,5.8988,100.6402,133.2252,38.4618,6.748799999999999,31.713,0.83,133.2252,100.6688,-3.8000000000000007,-3.8000000000000007,0.0,0.0,244105287.27588648,6940.5586834127325,83.29724267359607,0.0227016795164166,0.02468601126028584,-0.00068572253500794,5.0156784,8.0,-2.9843215942382812
2024,jalisco,la barca,30.2,8.805805322698784,18586.2,16043.0,48349.0,69381.4,67097.8,2300.0,69404.2,22.6568064060292,14.701952425812598,3.7149989822458416,3.715492690636108,18584.6,18556.8,18597.6,6307.200000000001,18505.8,18554.0,18523.0,15059.4,1656.4,1960.0,146.0382,3363.621,4074.8192,1044.051,332.4024,711.6486,25.2514,4201.6882,3434.2118,204.4,187.0,-0.2000000000000001,1.0,414913104.0267064,15043.052149581725,69.66293106180895,0.1672740613069012,0.023865990818999427,0.002945066725068512,52.798347,59.0,-6.201652526855469
2024,jalisco,la huerta,32.0,8.28978792042535,7261.6,5325.2,20213.8,23194.2,21819.0,1379.1999999999998,23190.0,19.77503482672628,16.58627225040848,3.1797098297324338,3.177671522422164,7258.8,6763.2,7537.4,1847.6,7210.2,7208.2,7183.8,6075.4,439.2,557.4,30.135000000000005,726.1524000000001,948.5400000000002,288.214,56.9282,231.28580000000005,34.6482,950.6486,735.3191999999999,14.4,9.4,1.0,0.0,1998695444.7594635,12428.374299266923,87.16601983613627,0.0116025680955063,0.0189391979301423,0.0006209573091849936,11.578724,18.0,-6.421276092529297
2024,jalisco,la manzanilla de la paz,31.8,8.381743922204219,1323.6,737.6,2655.8,4232.4,4037.4,197.8,4236.6,22.162927543303223,18.1172090753843,3.18032128514056,3.1748717948717924,1323.6,1305.4,1321.0,413.4,1310.0,1320.6,1315.8,1191.6,97.6,21.8,1.0144000000000002,55.89620000000001,74.93,20.3586,3.7482,16.6104,-1.8644,74.9288,56.2296,10.2,10.2,0.0,0.0,133031461.7671204,4805.409998583769,62.68706037860549,0.0318466018769035,0.023037341264221307,0.0024075909927772266,5.0541778,9.0,-3.945822238922119
2024,jalisco,lagos de moreno,28.6,9.442817038539545,48663.2,45188.2,138952.8,179538.4,173547.0,5973.799999999999,179837.4,25.002097873698297,11.20144692948104,3.642548057896258,3.640931633423658,48634.8,48155.0,48691.0,19070.6,48566.600000000006,48551.2,48507.4,40593.4,3211.4,4518.6,338.4412,9870.0894,13643.7712,4692.592,911.6146,3780.9774,68.468,13718.6996,10091.703,336.0,298.8,2.0,3.0,2490293126.524006,26093.52670801513,77.26579676974868,0.0722153541221952,0.017857242153189495,0.0018683544134868498,85.95138,73.0,12.951377868652344
2024,jalisco,magdalena,28.6,9.255673288029277,6188.6,5915.2,18907.0,21992.2,21171.2,823.4000000000001,21965.0,23.13353289564296,13.881639961434342,3.518324786324788,3.5167480785653225,6176.2,5739.2,6192.4,2083.0,6196.4,6185.6,6168.6,5350.8,387.2,952.2,66.8992,1435.0946,1873.6036,488.3992,72.77340000000001,415.6258,-19.8068,1911.2278000000003,1447.3846,36.4,35.8,0.0,0.0,290607369.8073637,22235.338037787387,86.07785112679262,0.0755830797221696,0.01762804461643524,0.0016571818802640563,13.922837,8.0,5.922837257385254
2024,jalisco,mascota,33.6,9.43787868156218,4501.2,3263.8,11833.0,14519.0,13758.8,762.4000000000001,14533.4,21.124130961445346,18.320703260192374,3.202476987447694,3.205597402597406,4497.2,4494.2,4494.2,1798.6,4461.4,4455.6,4477.4,4023.8,287.0,337.8,20.4616,452.1973999999999,603.6768,184.085,48.2374,135.8476,-9.957199999999998,607.9182000000001,453.9912000000001,28.0,28.4,0.0,1.0,1827937495.929998,12666.340980087243,81.41935128737941,0.0079507094921787,0.019747615836624603,0.001926596666987766,10.112314,11.0,-0.8876857757568359
2024,jalisco,mazamitla,29.2,8.930208718101488,3836.8,3271.6,9276.6,14374.4,13963.0,407.2,14370.2,22.63504273504268,13.51903133903128,3.741121844127334,3.735307943416759,3834.4,3820.0,3885.8,1195.8000000000002,3804.2,3800.6,3805.8,3233.4,540.8,382.2,21.4124,283.047,384.7446000000001,123.87539999999998,28.4796,95.3958,2.4186,384.7668000000001,280.4286,30.8,30.0,0.0,0.0,286945912.91242886,8620.297560228806,64.55442512978247,0.0500798211556529,0.03763343586032205,0.0021433243796189338,11.345065,11.0,0.3450651168823242
2024,jalisco,mexticacan,35.6,7.663217235188515,1598.8,1017.0,4793.4,5016.2,4694.6,323.2,5016.2,16.035718861880518,21.1903071415112,3.153013530135308,3.147001223990204,1598.8,1598.8,1601.0,396.8,1603.4,1590.2,1600.8,1477.0,89.0,52.2,2.059,77.4804,94.2786,21.032200000000003,3.8005999999999993,17.2316,14.432800000000002,94.2738,77.4326,8.6,6.4,2.2,0.0,284330036.2491743,4192.855149316217,95.5583908137634,0.0176421740951913,0.01774251425381763,0.001714445197559906,4.821365,4.0,0.8213648796081543
2024,jalisco,mezquitic,18.0,6.351542730299661,5105.0,7204.4,23693.2,22180.0,21622.2,570.2,23682.6,22.897708540893017,8.173969749116926,4.3072265475430696,4.305637327677619,5102.2,5065.8,3832.2,718.0,2164.2,3854.4,2308.6000000000004,1165.8,92.4,60.0,2.5148,142.6592,212.8724,106.3182,36.3672,69.951,-0.0867999999999999,212.9098,186.9548,9.4,9.4,0.0,0.0,3328821724.4676785,4489.295938790505,100.04475859914028,0.0071144092295261,0.0039015986420409925,0.0003969158791686724,4.0745544,5.0,-0.925445556640625
2024,jalisco,mixtlan,35.0,8.111663127059684,1132.2,762.6,2876.2,3663.6,3480.0,184.4,3663.6,18.87415063221546,19.73125893347988,3.215611940298506,3.208296570898986,1132.2,1130.8,1123.2,296.20000000000005,1098.2,1125.8,1111.0,1006.8,50.6,18.8,1.1464,105.44620000000002,112.3532,14.1972,7.1824,7.014799999999999,0.5052000000000001,112.384,105.5712,-0.4000000000000003,-0.4000000000000003,0.0,0.0,625844031.6561614,3875.204716672125,78.50747898242166,0.0058538546581726,0.013811551479419152,-0.00010918222513374831,3.132009,2.0,1.1320090293884277
2024,jalisco,ocotlan,29.2,9.825623537552698,31563.6,27313.4,87865.4,111337.4,106320.6,5007.799999999999,111283.2,24.87158974745858,13.61068029648634,3.4886059060680266,3.4868131354767784,31512.4,30275.6,31837.4,13080.4,31369.6,31384.0,31397.6,25605.6,2782.2,3074.2,222.228,4982.6486,7044.662400000001,2413.1258000000003,411.3192,2001.8066000000003,33.8708,7148.515599999999,5157.858399999999,279.8,256.8,4.0,3.2,240797970.01139772,21684.547173337935,78.95657206119162,0.4621434308384435,0.025001078329882676,0.002514305843110191,63.036858,66.0,-2.9631423950195312
2024,jalisco,ojuelos de jalisco,25.2,8.286637862421834,8922.0,8538.8,25442.6,34965.2,33937.0,1031.4,34984.4,25.54571352011198,10.85479024622618,3.8771295424363177,3.8762103232030913,8922.0,8905.2,8890.4,2130.2,8759.0,8850.6,8771.2,7197.0,670.6,577.4,35.445800000000006,707.2156,959.8496,300.9424,51.78040000000001,249.162,12.8156,977.9402,716.0581999999999,70.2,65.0,0.0,0.0,1144229357.5359018,8602.188403974342,72.7255576771361,0.0305746394021378,0.019168543693760646,0.002006608659859823,14.071644,13.0,1.0716438293457031
2024,jalisco,poncitlan,24.8,8.624486764828685,13039.8,14932.8,37547.6,55688.2,54121.6,1489.8000000000002,55759.4,24.830447761194083,10.99798507462692,4.256625850340135,4.257157273388865,13029.4,12989.4,12912.0,3828.8,12916.2,12934.0,12921.4,9188.8,1183.0,957.4,63.6062,1925.6636000000003,2395.0672,563.5509999999999,116.5754,446.9756,-23.7326,2459.2592,1942.132,61.0,47.2,0.0,1.0,828499647.0192927,10106.83400467006,67.33860120446059,0.0673016581245466,0.021216153688884742,0.001093985946764133,23.517107,24.0,-0.4828929901123047
